536757.35,7358828.67,147.39
536756.17,7358830.50,147.76
536757.14,7358830.23,147.92
536756.32,7358829.37,147.69
536757.00,7358829.26,147.61
536754.85,7358828.35,146.07
536755.32,7358828.44,146.74
536755.12,7358827.64,145.90
536755.93,7358828.20,147.08
536756.85,7358828.11,147.31
536755.83,7358827.41,145.93
536755.99,7358827.65,146.63
536756.71,7358826.99,145.90
536756.84,7358827.09,146.93
536756.37,7358828.54,147.47
536753.44,7358842.38,150.18
536754.28,7358842.28,149.99
536753.23,7358841.73,149.98
536753.85,7358841.76,149.98
536753.01,7358840.50,149.75
536754.12,7358840.38,149.78
536753.18,7358839.73,149.57
536754.07,7358839.58,149.56
536754.91,7358842.21,149.78
536756.30,7358842.25,149.50
536755.13,7358841.10,149.70
536758.28,7358842.35,149.52
536755.04,7358840.36,149.65
536755.84,7358840.22,149.63
536754.71,7358839.86,149.51
536755.95,7358839.78,149.52
536756.68,7358840.13,149.58
536753.77,7358838.84,149.50
536753.43,7358826.71,138.09
536753.55,7358827.04,138.47
536755.30,7358826.57,139.38
536755.30,7358826.61,140.03
536755.27,7358826.85,140.43
536755.05,7358824.98,140.88
536755.89,7358826.05,138.28
536755.72,7358826.15,138.95
536755.85,7358825.75,138.21
536755.85,7358825.71,138.66
536755.68,7358826.33,139.70
536754.95,7358824.14,138.40
536754.96,7358824.04,138.96
536753.77,7358823.20,138.50
536754.04,7358823.17,138.37
536754.42,7358823.45,138.95
536754.66,7358824.21,140.98
536754.68,7358823.56,139.93
536754.78,7358823.74,140.55
536755.30,7358824.51,138.37
536755.30,7358824.49,138.92
536755.24,7358824.09,139.96
536755.19,7358823.89,140.64
536757.24,7358826.59,144.88
536754.54,7358824.58,141.60
536757.24,7358826.53,145.88
536757.24,7358826.55,146.65
536769.86,7358874.34,132.54
536771.96,7358874.92,133.60
536770.56,7358873.81,133.23
536771.56,7358873.95,133.31
536772.10,7358874.94,133.24
536772.41,7358873.59,133.39
536770.77,7358889.99,152.62
536772.57,7358889.66,152.30
536774.75,7358889.29,151.48
536762.98,7358884.60,141.39
536763.22,7358882.63,138.27
536763.32,7358882.81,139.18
536763.04,7358883.56,140.21
536763.15,7358883.68,140.93
536763.43,7358883.06,140.17
536763.49,7358883.11,141.23
536763.98,7358882.43,140.33
536764.13,7358882.57,141.17
536763.36,7358886.52,146.01
536763.27,7358887.96,148.38
536763.60,7358886.51,147.93
536763.34,7358886.63,149.53
536762.97,7358884.69,142.21
536762.97,7358884.54,143.11
536763.21,7358884.63,144.47
536763.20,7358884.77,144.67
536763.28,7358883.51,142.62
536763.27,7358883.67,143.16
536763.43,7358883.16,142.14
536763.56,7358883.02,143.10
536764.17,7358882.60,142.12
536764.08,7358882.67,143.19
536763.38,7358883.88,144.17
536763.72,7358883.80,145.16
536764.04,7358883.41,145.65
536763.55,7358883.09,143.77
536764.08,7358882.69,144.13
536764.18,7358882.64,145.10
536763.70,7358884.79,146.18
536763.95,7358884.87,147.21
536763.95,7358884.86,147.55
536763.93,7358885.31,148.50
536763.78,7358885.78,149.19
536764.17,7358885.29,149.63
536763.94,7358885.10,148.08
536764.22,7358884.52,148.40
536764.37,7358884.76,149.28
536763.74,7358884.20,145.83
536764.02,7358883.72,146.16
536764.29,7358883.72,147.16
536764.44,7358882.48,146.26
536764.56,7358882.87,146.93
536764.57,7358883.73,148.16
536764.70,7358883.98,149.08
536764.85,7358882.25,146.58
536764.94,7358882.58,147.23
536765.04,7358883.25,148.52
536765.20,7358883.51,149.35
536765.31,7358882.61,148.12
536765.46,7358882.81,148.96
536764.13,7358881.54,137.19
536764.32,7358880.77,136.26
536764.44,7358881.18,136.82
536764.68,7358881.26,137.55
536764.69,7358881.03,137.24
536764.96,7358878.75,135.33
536765.36,7358878.15,135.44
536764.74,7358879.29,136.21
536764.95,7358879.37,137.09
536765.06,7358878.90,136.06
536765.31,7358878.94,137.00
536765.59,7358878.44,136.43
536765.58,7358878.56,136.98
536763.64,7358881.93,138.18
536763.62,7358882.26,138.80
536764.20,7358881.75,138.22
536764.24,7358881.95,139.17
536764.42,7358882.04,140.07
536764.62,7358882.16,141.03
536764.78,7358881.38,138.19
536764.91,7358881.56,139.19
536764.94,7358881.04,137.81
536764.90,7358881.71,140.19
536764.93,7358881.83,141.22
536765.04,7358879.25,137.79
536765.31,7358878.90,138.03
536765.37,7358877.96,134.56
536765.37,7358878.00,135.01
536765.69,7358876.74,134.58
536765.68,7358876.95,135.11
536765.64,7358877.65,135.89
536765.87,7358876.55,135.75
536765.96,7358876.45,137.24
536766.03,7358875.22,134.40
536766.02,7358875.47,135.15
536765.76,7358876.44,138.12
536765.60,7358876.66,139.23
536765.34,7358878.06,141.25
536765.54,7358876.80,140.12
536765.72,7358876.64,141.11
536766.00,7358875.51,138.43
536766.00,7358875.41,139.17
536766.01,7358875.23,140.07
536766.45,7358874.37,134.27
536766.47,7358874.51,135.16
536766.27,7358875.12,136.04
536766.43,7358874.53,136.12
536766.31,7358874.36,137.54
536766.20,7358876.13,141.42
536766.30,7358874.45,138.21
536766.30,7358874.38,139.12
536766.24,7358875.47,141.09
536766.28,7358874.69,140.05
536766.41,7358874.47,141.06
536764.61,7358882.18,142.50
536764.61,7358882.15,143.19
536764.61,7358882.09,144.10
536764.61,7358882.03,145.14
536765.03,7358881.68,142.15
536765.02,7358881.54,143.16
536765.02,7358881.47,144.19
536765.17,7358881.45,145.17
536765.68,7358881.11,145.49
536765.43,7358880.97,144.28
536765.69,7358880.93,145.19
536765.48,7358880.05,143.54
536765.51,7358879.60,143.27
536765.57,7358878.44,142.44
536765.70,7358878.47,143.07
536765.49,7358879.93,143.79
536765.77,7358879.41,144.54
536765.93,7358879.49,145.09
536765.90,7358878.84,144.19
536766.25,7358878.79,145.18
536764.60,7358882.16,145.92
536765.15,7358881.75,146.15
536765.48,7358881.87,147.15
536765.76,7358881.28,146.21
536766.02,7358881.30,147.18
536766.06,7358880.95,146.16
536766.44,7358880.80,147.43
536765.63,7358881.99,147.95
536766.08,7358881.36,148.22
536766.12,7358881.48,149.18
536766.43,7358880.88,148.10
536766.20,7358879.49,145.91
536766.34,7358878.08,144.86
536766.67,7358881.18,149.35
536766.72,7358880.47,148.33
536766.85,7358880.52,149.17
536766.59,7358879.56,147.14
536766.56,7358878.50,146.36
536766.82,7358878.53,147.08
536766.75,7358879.92,147.75
536767.14,7358879.44,149.19
536767.06,7358878.46,148.24
536767.30,7358878.75,149.07
536767.73,7358878.27,149.34
536768.60,7358877.90,149.58
536765.71,7358877.47,142.17
536766.00,7358877.57,143.16
536766.02,7358876.73,142.15
536766.15,7358876.94,142.75
536766.10,7358877.85,143.96
536766.33,7358876.27,142.05
536766.54,7358876.52,143.14
536766.48,7358877.34,144.08
536766.57,7358877.71,145.07
536766.79,7358876.72,144.09
536766.92,7358876.84,145.11
536767.96,7358876.09,145.29
536768.21,7358876.09,145.33
536769.23,7358875.77,144.26
536766.72,7358875.82,142.75
536766.55,7358874.38,141.66
536767.76,7358875.04,144.45
536767.75,7358875.20,145.12
536767.55,7358874.30,144.10
536767.47,7358874.53,144.89
536768.95,7358874.94,142.39
536769.03,7358874.95,143.06
536769.26,7358875.43,143.41
536768.83,7358873.97,142.58
536769.69,7358873.87,143.21
536768.79,7358875.18,145.24
536769.48,7358875.20,144.22
536769.59,7358875.13,145.15
536768.33,7358874.27,144.32
536768.61,7358874.31,145.02
536769.46,7358874.18,144.10
536769.05,7358874.37,144.75
536766.81,7358877.45,146.09
536767.14,7358877.10,147.34
536768.00,7358876.99,147.23
536767.17,7358876.62,146.40
536767.16,7358876.75,146.95
536767.81,7358876.38,146.29
536767.57,7358876.63,147.06
536767.77,7358877.05,148.12
536767.93,7358877.45,148.89
536768.37,7358876.28,146.14
536768.57,7358876.28,147.25
536768.40,7358876.91,148.48
536768.76,7358877.27,149.13
536769.73,7358876.99,149.35
536768.74,7358876.48,148.09
536769.48,7358876.21,148.39
536769.58,7358876.51,148.82
536767.59,7358875.48,145.94
536768.82,7358875.38,146.17
536768.93,7358875.57,147.08
536769.59,7358875.15,146.16
536769.66,7358875.23,147.15
536769.68,7358875.48,147.97
536771.80,7358875.00,134.16
536771.64,7358874.91,135.00
536770.67,7358873.91,134.19
536770.68,7358874.15,135.12
536771.34,7358874.06,134.07
536771.25,7358874.16,135.17
536771.32,7358874.85,136.21
536771.15,7358874.67,137.13
536770.80,7358874.29,136.27
536770.78,7358874.24,137.27
536771.45,7358874.22,136.15
536771.39,7358874.16,137.16
536772.40,7358873.86,134.12
536772.26,7358873.79,135.10
536772.15,7358873.68,135.96
536770.83,7358874.61,138.50
536770.82,7358874.71,139.17
536771.32,7358874.70,138.28
536771.08,7358874.67,139.02
536770.71,7358874.24,138.12
536770.61,7358874.05,139.06
536771.29,7358874.37,138.12
536771.22,7358874.18,139.19
536770.80,7358875.03,140.02
536770.62,7358873.73,140.24
536770.52,7358873.69,141.23
536771.29,7358874.00,140.33
536771.08,7358874.56,140.85
536772.14,7358873.70,139.80
536776.39,7358878.80,149.64
536777.18,7358877.72,149.53
536777.79,7358877.37,149.55
536770.69,7358873.82,141.90
536770.50,7358873.67,143.34
536771.73,7358873.66,143.25
536770.21,7358874.71,145.45
536770.47,7358873.98,144.15
536770.53,7358874.44,145.03
536771.45,7358873.91,144.11
536771.45,7358874.20,145.14
536772.13,7358873.60,142.65
536772.20,7358873.73,143.40
536772.23,7358873.68,144.18
536772.29,7358873.70,145.23
536773.36,7358873.44,145.31
536770.72,7358876.81,149.50
536771.69,7358876.75,149.53
536770.36,7358875.71,148.56
536770.59,7358876.22,149.00
536771.60,7358875.95,149.09
536772.33,7358876.62,149.60
536772.61,7358875.99,149.32
536773.63,7358875.76,149.41
536770.46,7358874.80,146.20
536770.53,7358874.88,147.18
536770.80,7358874.52,145.88
536771.46,7358874.21,146.15
536771.46,7358874.24,147.14
536770.60,7358875.08,148.18
536771.45,7358874.89,148.32
536771.89,7358875.37,148.71
536771.53,7358874.35,147.86
536772.49,7358873.70,146.18
536772.45,7358874.04,147.11
536773.39,7358873.63,146.16
536773.37,7358873.58,147.13
536772.37,7358874.62,148.23
536772.67,7358875.16,148.87
536773.33,7358874.39,148.56
536773.50,7358874.88,148.88
536772.62,7358874.18,147.90
536773.50,7358873.86,148.09
536774.59,7358876.73,149.60
536775.25,7358876.33,149.66
536774.64,7358875.65,149.46
536775.43,7358875.63,149.45
536777.87,7358876.67,149.22
536774.33,7358874.27,148.63
536774.45,7358874.63,148.97
536775.43,7358874.53,149.19
536774.39,7358873.70,148.33
536774.86,7358873.86,148.69
536775.01,7358873.24,148.50
536775.55,7358873.49,148.92
536776.34,7358874.32,149.51
536777.42,7358874.34,149.56
536776.47,7358873.50,149.11
536777.34,7358873.37,149.12
536763.48,7358888.52,151.46
536766.04,7358889.42,152.40
536766.67,7358889.43,152.52
536765.75,7358888.92,152.28
536766.76,7358888.87,152.45
536763.29,7358887.53,150.63
536763.58,7358887.77,151.17
536763.54,7358886.62,150.29
536763.91,7358886.92,151.01
536764.35,7358886.61,151.29
536764.02,7358887.96,151.68
536764.62,7358887.55,152.15
536764.84,7358886.85,151.96
536765.88,7358886.42,152.51
536766.82,7358886.15,152.39
536767.66,7358888.63,152.64
536768.96,7358888.13,152.67
536769.35,7358887.97,152.69
536770.12,7358887.89,152.77
536770.88,7358887.79,152.61
536767.88,7358886.90,152.62
536767.98,7358887.35,152.72
536768.78,7358887.10,152.54
536768.49,7358887.36,152.70
536767.53,7358886.39,152.36
536768.48,7358886.53,152.30
536769.72,7358887.14,152.52
536770.67,7358887.02,152.41
536769.65,7358886.28,152.22
536770.54,7358886.17,152.20
536763.81,7358886.06,149.92
536764.28,7358885.60,150.31
536764.67,7358885.67,151.11
536764.61,7358884.89,150.06
536764.94,7358884.95,150.83
536765.30,7358885.27,151.54
536764.97,7358884.43,150.35
536765.44,7358884.63,151.22
536766.28,7358884.38,151.55
536765.54,7358885.61,152.06
536766.53,7358885.34,152.18
536765.70,7358884.97,151.81
536766.36,7358884.86,151.81
536765.46,7358883.72,150.12
536765.66,7358883.84,150.84
536766.05,7358883.26,150.43
536766.37,7358883.58,151.13
536766.10,7358882.23,150.28
536766.60,7358882.50,150.82
536767.14,7358884.18,151.63
536767.59,7358885.25,151.98
536768.47,7358885.31,152.05
536767.24,7358884.70,151.75
536768.42,7358884.40,151.81
536770.54,7358884.64,152.24
536769.28,7358884.43,152.08
536770.51,7358884.15,152.17
536767.18,7358883.28,151.41
536767.25,7358882.10,151.26
536768.18,7358882.14,151.56
536767.67,7358883.68,151.76
536768.13,7358883.20,151.75
536768.35,7358882.75,151.68
536769.27,7358882.02,151.64
536770.30,7358881.82,151.58
536768.97,7358882.99,151.93
536770.26,7358883.01,152.08
536769.33,7358882.56,151.85
536770.27,7358882.36,151.82
536772.17,7358888.97,152.46
536771.58,7358888.06,152.54
536773.43,7358887.64,152.11
536771.56,7358886.87,152.39
536772.75,7358886.86,152.41
536771.59,7358885.92,152.29
536772.43,7358885.85,152.30
536773.45,7358887.05,152.14
536773.53,7358885.55,152.17
536771.60,7358885.39,152.16
536772.53,7358885.17,152.13
536771.44,7358884.25,152.15
536772.40,7358883.84,152.03
536774.59,7358884.40,152.16
536773.43,7358883.90,151.99
536774.45,7358883.76,152.04
536772.53,7358882.54,151.66
536771.33,7358881.84,151.51
536772.19,7358881.93,151.49
536771.30,7358883.02,152.01
536772.18,7358882.95,151.81
536771.20,7358882.33,151.80
536773.29,7358882.67,151.63
536774.23,7358882.48,151.61
536773.16,7358881.98,151.44
536774.18,7358881.74,151.37
536773.31,7358883.20,151.75
536774.31,7358882.93,151.80
536775.14,7358883.74,152.05
536776.14,7358883.95,151.92
536775.09,7358881.64,151.45
536776.14,7358881.33,151.57
536775.26,7358882.63,151.88
536776.21,7358882.34,151.96
536775.59,7358882.06,151.76
536776.24,7358881.81,151.82
536776.74,7358882.02,152.03
536777.16,7358881.38,151.91
536778.05,7358881.00,152.06
536766.36,7358881.75,150.12
536766.95,7358881.40,150.16
536767.17,7358881.67,150.91
536767.69,7358881.05,150.56
536768.04,7358881.36,151.08
536767.36,7358880.51,150.07
536767.93,7358880.15,150.46
536768.38,7358880.46,150.80
536769.07,7358881.30,151.26
536770.04,7358881.34,151.29
536768.62,7358879.95,150.59
536769.11,7358880.32,150.84
536770.12,7358880.34,150.94
536768.05,7358879.37,150.12
536768.07,7358878.54,149.84
536768.92,7358879.33,150.35
536769.87,7358879.16,150.46
536769.91,7358879.55,150.72
536768.86,7358878.33,149.91
536769.81,7358878.09,150.06
536769.88,7358877.50,149.73
536771.00,7358881.29,151.27
536772.10,7358881.23,151.28
536771.02,7358880.11,150.95
536771.97,7358880.02,150.98
536773.21,7358880.66,151.33
536774.18,7358880.63,151.23
536772.99,7358879.90,151.02
536773.94,7358879.69,151.01
536770.83,7358878.76,150.56
536771.07,7358878.97,150.71
536771.72,7358878.60,150.64
536772.22,7358878.83,150.81
536770.78,7358877.98,150.23
536771.74,7358877.93,150.36
536772.11,7358878.37,150.68
536773.12,7358878.35,150.61
536772.93,7358878.81,150.81
536773.99,7358878.72,150.58
536773.77,7358878.93,150.74
536772.74,7358877.85,150.43
536773.78,7358877.60,150.38
536775.05,7358880.27,150.57
536775.17,7358880.68,150.99
536776.10,7358880.56,151.14
536775.32,7358880.08,150.40
536774.71,7358879.50,150.82
536775.96,7358879.39,150.30
536775.95,7358879.89,150.77
536776.94,7358880.28,151.34
536777.78,7358880.12,151.59
536776.87,7358879.17,150.57
536777.08,7358879.48,150.99
536778.00,7358879.32,151.24
536777.29,7358880.87,151.74
536778.20,7358880.41,151.87
536774.76,7358878.51,150.51
536774.60,7358879.05,150.73
536776.38,7358878.96,150.05
536774.88,7358877.62,150.15
536775.60,7358877.63,150.24
536776.92,7358878.57,150.07
536777.40,7358878.86,150.71
536777.80,7358878.27,150.28
536777.96,7358878.72,150.83
536777.18,7358877.90,149.73
536777.90,7358877.62,149.87
536770.85,7358877.24,149.82
536771.81,7358877.17,149.94
536772.74,7358876.89,149.96
536773.71,7358876.78,149.93
536774.59,7358876.80,149.89
536775.54,7358876.53,149.95
536775.86,7358875.57,149.84
536776.60,7358875.41,150.02
536777.08,7358874.96,149.83
536776.54,7358874.71,149.80
536777.33,7358874.84,149.80
536779.73,7358877.74,148.94
536778.99,7358877.11,149.37
536779.79,7358877.08,149.17
536780.77,7358876.72,148.33
536778.48,7358876.48,149.24
536780.02,7358876.66,149.52
536780.89,7358876.09,148.44
536780.73,7358876.06,149.28
536781.32,7358875.72,148.15
536781.70,7358875.82,149.44
536781.67,7358875.05,148.31
536781.64,7358875.20,148.92
536778.63,7358873.85,149.50
536778.25,7358873.38,149.36
536781.77,7358874.39,147.87
536782.59,7358875.60,149.60
536782.12,7358874.94,148.18
536782.52,7358874.96,149.11
536783.43,7358874.84,149.48
536782.51,7358874.02,148.27
536782.91,7358873.92,148.81
536783.27,7358873.53,148.59
536783.58,7358873.83,149.09
536783.36,7358873.08,148.42
536784.39,7358873.57,149.56
536784.96,7358873.25,149.68
536784.38,7358872.75,149.09
536785.20,7358872.74,149.45
536786.55,7358875.25,149.50
536787.15,7358874.99,149.64
536786.90,7358874.93,149.45
536787.54,7358874.77,149.58
536788.46,7358873.83,149.68
536788.99,7358872.95,149.51
536789.40,7358872.36,149.43
536789.80,7358871.72,149.08
536779.32,7358880.83,151.67
536779.95,7358881.03,151.71
536779.18,7358881.01,151.80
536780.33,7358880.93,151.75
536781.32,7358881.42,151.84
536782.87,7358880.62,152.20
536778.98,7358880.10,151.57
536779.90,7358880.19,151.57
536779.01,7358879.42,151.29
536779.98,7358879.23,151.39
536778.59,7358880.19,151.76
536780.80,7358878.80,151.58
536781.56,7358878.64,151.66
536780.73,7358880.27,151.75
536782.00,7358880.19,152.05
536781.33,7358879.14,151.85
536782.00,7358878.94,151.88
536778.70,7358877.99,150.49
536778.80,7358878.42,150.92
536779.82,7358878.14,151.01
536778.88,7358877.51,150.02
536779.78,7358877.23,150.19
536780.10,7358877.53,150.72
536780.87,7358878.07,151.20
536781.88,7358877.98,151.20
536780.73,7358876.95,150.32
536780.74,7358877.46,150.80
536781.71,7358876.91,150.28
536781.62,7358877.39,150.74
536783.01,7358878.61,151.55
536783.84,7358878.57,151.53
536782.91,7358879.59,152.16
536783.80,7358879.51,152.28
536783.04,7358879.07,151.89
536784.09,7358879.05,152.13
536784.90,7358878.66,152.22
536785.85,7358878.58,152.21
536782.80,7358877.98,151.14
536784.27,7358877.28,150.61
536783.90,7358877.90,151.01
536782.65,7358876.98,150.45
536783.27,7358877.33,150.76
536783.69,7358876.72,150.57
536783.55,7358876.90,150.72
536784.87,7358877.76,151.19
536785.84,7358877.49,151.31
536784.80,7358876.85,150.39
536785.60,7358876.61,150.48
536785.94,7358876.90,150.75
536785.00,7358878.12,151.78
536785.89,7358877.93,151.83
536780.68,7358876.43,149.83
536781.67,7358876.33,149.81
536782.73,7358876.12,149.96
536783.67,7358875.79,150.23
536783.68,7358875.21,149.89
536784.49,7358875.35,150.45
536785.96,7358875.83,150.15
536784.46,7358874.75,150.10
536784.68,7358873.96,149.88
536785.46,7358873.64,150.14
536785.47,7358873.08,149.74
536787.86,7358879.11,152.42
536786.84,7358878.35,152.28
536787.52,7358878.20,152.37
536789.00,7358878.85,152.39
536789.65,7358878.51,152.47
536786.55,7358877.25,151.39
536786.73,7358876.38,150.57
536786.87,7358876.57,151.18
536787.67,7358876.35,151.51
536786.96,7358877.71,151.95
536787.84,7358877.39,152.12
536787.95,7358876.73,151.82
536788.71,7358876.06,151.65
536789.37,7358875.93,151.73
536788.78,7358877.32,152.24
536789.78,7358877.17,152.32
536788.73,7358876.51,151.92
536789.77,7358876.27,151.99
536790.51,7358878.92,152.38
536791.05,7358878.26,152.58
536791.55,7358878.17,152.61
536790.85,7358876.75,152.55
536791.80,7358877.08,152.63
536790.70,7358876.24,152.26
536791.46,7358876.23,152.46
536792.70,7358876.86,152.71
536792.86,7358877.01,152.87
536793.60,7358877.28,152.75
536793.36,7358877.06,152.91
536786.67,7358875.46,150.10
536787.54,7358875.14,150.28
536787.78,7358875.67,151.04
