536766.92,7358875.50,134.18
536766.66,7358875.28,135.25
536767.53,7358875.25,134.00
536766.43,7358874.89,134.12
536766.42,7358874.99,135.04
536767.75,7358874.67,134.23
536767.69,7358874.73,135.12
536766.58,7358875.41,136.16
536766.52,7358875.38,137.13
536767.04,7358874.89,137.00
536767.38,7358874.74,135.98
536767.22,7358874.15,137.20
536768.11,7358873.90,134.07
536766.43,7358875.40,138.04
536766.37,7358875.51,139.11
536766.80,7358874.27,138.51
536766.80,7358874.29,139.62
536767.08,7358874.00,138.15
536766.36,7358875.47,140.10
536766.35,7358875.51,141.01
536766.60,7358874.56,140.22
536766.54,7358874.26,141.18
536767.36,7358874.19,140.19
536767.23,7358874.13,141.16
536762.45,7358879.44,148.63
536762.69,7358879.62,149.32
536762.46,7358879.29,148.32
536763.01,7358878.84,149.16
536763.83,7358878.52,149.36
536764.79,7358878.31,149.56
536762.32,7358877.59,145.38
536762.74,7358876.84,145.30
536763.44,7358876.98,145.29
536764.64,7358876.66,143.44
536764.60,7358876.72,144.06
536764.62,7358876.34,145.39
536762.22,7358874.78,142.30
536762.51,7358874.64,143.11
536762.99,7358874.59,143.41
536762.73,7358875.63,144.32
536762.79,7358875.81,145.21
536763.38,7358875.37,144.29
536763.46,7358875.84,145.07
536762.69,7358875.06,144.01
536762.69,7358875.33,144.82
536763.26,7358874.98,143.99
536763.91,7358875.01,144.97
536764.18,7358875.86,142.47
536764.34,7358875.96,143.06
536764.01,7358874.53,142.51
536764.46,7358874.58,143.21
536765.46,7358874.48,142.14
536765.42,7358874.59,143.11
536764.87,7358875.55,144.24
536764.46,7358875.82,145.04
536765.51,7358875.20,144.48
536765.56,7358875.59,145.09
536764.16,7358874.66,144.20
536764.14,7358874.93,144.80
536765.63,7358874.89,144.00
536762.31,7358877.80,146.14
536762.83,7358877.79,147.19
536763.46,7358877.52,146.20
536763.59,7358877.73,147.13
536762.87,7358876.93,146.27
536762.83,7358877.26,146.80
536763.83,7358876.77,146.18
536764.03,7358876.87,147.07
536762.87,7358878.10,148.12
536763.02,7358878.22,148.75
536763.70,7358877.78,148.18
536763.84,7358878.00,148.89
536764.09,7358877.14,147.79
536764.50,7358876.34,146.24
536764.65,7358876.31,147.13
536765.33,7358876.16,147.26
536764.59,7358877.33,148.45
536764.72,7358877.68,149.04
536765.67,7358877.46,149.25
536764.75,7358876.64,148.05
536765.45,7358876.26,148.13
536765.84,7358876.74,148.78
536762.83,7358876.08,145.85
536763.91,7358876.04,145.75
536764.63,7358876.09,146.06
536765.56,7358875.86,146.13
536765.67,7358875.95,147.03
536765.82,7358875.91,147.97
536767.25,7358875.08,143.56
536766.58,7358874.26,142.21
536766.38,7358874.49,143.14
536767.41,7358874.17,142.13
536767.41,7358874.42,143.13
536766.74,7358875.05,144.42
536766.61,7358875.22,145.11
536767.24,7358875.06,144.14
536767.24,7358875.07,145.15
536766.51,7358874.76,144.02
536767.60,7358874.49,144.14
536767.65,7358874.63,145.15
536768.73,7358873.99,144.55
536768.40,7358874.36,145.15
536769.16,7358873.94,145.13
536766.71,7358877.36,149.42
536767.75,7358877.16,149.46
536766.47,7358876.11,148.54
536766.74,7358876.62,148.94
536767.31,7358876.04,148.62
536767.62,7358876.32,148.97
536768.65,7358876.87,149.54
536769.53,7358876.95,149.59
536768.60,7358876.24,149.19
536769.60,7358876.14,149.33
536766.59,7358875.32,146.14
536766.60,7358875.37,147.15
536767.24,7358875.02,146.18
536767.60,7358875.07,147.26
536767.64,7358874.73,146.16
536767.63,7358874.81,146.82
536766.60,7358875.53,148.08
536767.58,7358875.44,148.13
536767.95,7358875.73,148.68
536768.43,7358874.89,146.42
536768.24,7358875.11,147.12
536768.38,7358874.55,146.11
536768.57,7358874.64,147.12
536769.18,7358874.06,146.14
536769.19,7358874.10,147.27
536768.49,7358875.09,148.26
536768.67,7358875.57,148.77
536769.38,7358874.95,148.49
536769.62,7358875.39,148.91
536768.69,7358874.61,147.83
536769.44,7358874.23,148.00
536772.73,7358878.54,149.63
536773.04,7358878.01,149.39
536773.85,7358877.68,149.44
536774.68,7358878.33,149.45
536775.40,7358878.22,148.97
536774.75,7358878.04,149.27
536776.03,7358877.53,148.50
536775.74,7358877.39,149.32
536776.47,7358877.08,148.27
536770.53,7358877.07,149.59
536770.50,7358875.90,149.40
536771.23,7358875.59,149.49
536773.67,7358877.26,149.33
536770.47,7358875.14,149.05
536771.48,7358875.08,149.39
536770.32,7358873.92,148.35
536770.60,7358874.27,148.80
536771.38,7358874.12,149.04
536772.40,7358874.77,149.46
536773.45,7358874.66,149.55
536772.50,7358874.06,149.04
536773.32,7358873.80,149.25
536776.21,7358876.98,148.33
536776.12,7358876.93,149.18
536776.80,7358876.42,148.45
536776.69,7358876.61,149.24
536777.26,7358876.10,148.40
536777.60,7358876.34,149.39
536777.04,7358875.52,148.09
536777.02,7358875.84,148.84
536777.56,7358875.29,148.25
536777.68,7358875.54,148.91
536774.05,7358874.64,149.54
536774.23,7358873.50,149.58
536777.83,7358874.82,147.92
536764.83,7358889.22,152.90
536764.25,7358888.24,152.66
536763.97,7358888.71,152.82
536765.01,7358888.19,152.67
536764.94,7358888.64,152.80
536766.24,7358889.19,152.87
536767.23,7358889.58,152.64
536766.86,7358889.36,152.70
536765.91,7358888.18,152.59
536765.80,7358888.67,152.74
536766.65,7358888.42,152.61
536766.49,7358889.00,152.72
536763.65,7358887.61,152.49
536763.49,7358888.09,152.78
536764.68,7358887.64,152.43
536764.51,7358888.13,152.67
536763.69,7358886.84,152.28
536764.33,7358886.86,152.22
536765.68,7358887.59,152.43
536766.72,7358887.63,152.47
536765.35,7358886.68,152.29
536766.67,7358886.59,152.34
536767.56,7358889.73,152.52
536768.06,7358888.15,152.64
536768.70,7358887.99,152.29
536767.81,7358887.41,152.52
536767.57,7358886.54,152.32
536768.53,7358886.45,152.33
536763.48,7358886.05,152.05
536764.51,7358885.67,152.19
536763.54,7358884.85,151.91
536764.17,7358884.97,151.98
536765.55,7358885.34,152.30
536766.94,7358885.36,152.24
536765.62,7358884.55,152.29
536766.44,7358884.49,152.24
536762.96,7358883.76,151.62
536763.12,7358882.67,151.33
536764.16,7358882.55,151.49
536763.34,7358883.88,151.78
536764.46,7358883.63,151.97
536764.15,7358882.96,151.73
536765.19,7358882.45,151.44
536766.19,7358882.51,151.46
536765.35,7358883.52,152.03
536766.35,7358883.50,151.99
536765.17,7358882.76,151.72
536766.22,7358882.96,151.72
536767.44,7358885.33,152.24
536768.50,7358885.20,152.24
536767.37,7358884.38,152.06
536768.40,7358884.40,151.92
536769.39,7358885.06,152.22
536770.38,7358885.05,152.25
536769.40,7358884.25,151.98
536770.37,7358884.16,152.09
536768.20,7358883.11,151.60
536767.21,7358882.62,151.45
536768.34,7358882.70,151.48
536767.37,7358883.41,151.80
536768.24,7358883.53,151.73
536766.81,7358882.93,151.71
536769.21,7358883.10,151.57
536769.99,7358882.81,151.55
536769.25,7358882.26,151.50
536770.32,7358882.15,151.38
536769.44,7358883.54,151.77
536770.27,7358883.22,151.79
536771.14,7358884.96,152.07
536771.21,7358883.61,152.07
536770.88,7358882.58,151.67
536771.21,7358881.99,151.44
536772.04,7358881.64,151.56
536771.19,7358882.92,151.90
536772.18,7358882.84,152.11
536771.64,7358882.49,151.82
536772.35,7358882.15,151.88
536772.91,7358882.53,152.26
536773.16,7358881.85,152.07
536774.16,7358881.67,151.92
536774.73,7358881.48,151.68
536775.45,7358882.21,151.91
536776.45,7358882.44,152.03
536775.15,7358881.76,151.83
536776.12,7358881.46,151.92
536778.49,7358882.07,152.37
536777.40,7358881.21,152.21
536777.90,7358881.34,152.28
536762.83,7358881.63,150.49
536763.26,7358881.97,150.92
536764.14,7358881.75,151.12
536763.00,7358880.89,150.23
536763.36,7358881.25,150.73
536763.98,7358880.47,150.51
536764.08,7358880.93,150.76
536764.98,7358881.53,151.09
536766.01,7358881.34,151.17
536764.87,7358880.26,150.54
536765.12,7358880.65,150.83
536766.03,7358880.56,150.88
536763.07,7358879.92,149.97
536763.87,7358879.68,150.13
536763.22,7358879.19,149.68
536763.94,7358879.03,149.81
536764.91,7358879.55,150.29
536765.84,7358879.41,150.51
536766.09,7358879.93,150.76
536764.94,7358878.68,149.89
536765.91,7358878.56,150.07
536767.03,7358881.26,151.22
536768.14,7358881.33,151.30
536767.01,7358880.60,150.89
536768.00,7358880.41,151.00
536769.10,7358881.22,151.33
536770.44,7358881.31,150.66
536770.02,7358881.33,151.07
536769.15,7358880.37,150.97
536769.51,7358879.76,150.61
536770.00,7358880.09,150.82
536766.89,7358879.18,150.54
536766.87,7358879.51,150.71
536767.90,7358879.13,150.61
536767.88,7358879.46,150.85
536766.84,7358878.39,150.10
536767.78,7358878.31,150.24
536768.91,7358879.13,150.58
536768.71,7358879.48,150.81
536769.95,7358879.14,150.46
536770.02,7358879.63,150.73
536768.85,7358878.17,150.26
536769.78,7358878.12,150.16
536765.80,7358877.99,149.67
536766.83,7358877.77,149.65
536767.85,7358877.66,149.84
536768.70,7358877.37,149.80
536769.74,7358877.28,149.84
536770.17,7358876.62,149.66
536770.85,7358880.72,150.59
536771.09,7358881.10,150.92
536772.04,7358880.92,151.17
536771.32,7358880.29,150.24
536770.52,7358879.68,150.71
536771.99,7358879.86,150.31
536772.33,7358880.29,150.94
536773.08,7358880.73,151.50
536774.13,7358880.68,151.53
536772.85,7358879.60,150.49
536773.00,7358879.89,150.98
536773.85,7358879.75,151.14
536773.23,7358881.20,151.81
536773.86,7358881.03,151.78
536770.81,7358878.87,150.47
536772.26,7358879.19,149.90
536770.64,7358877.94,150.09
536771.38,7358877.63,150.15
536772.98,7358878.95,150.08
536773.95,7358878.68,150.23
536774.14,7358879.09,150.87
536773.63,7358878.09,149.77
536775.02,7358880.65,151.58
536774.95,7358879.65,151.30
536775.89,7358879.52,151.52
536775.51,7358880.76,151.70
536776.03,7358880.62,151.82
536776.20,7358879.82,151.77
536776.98,7358879.25,151.54
536777.98,7358879.24,151.43
536777.06,7358880.26,152.08
536778.16,7358880.40,152.14
536777.00,7358879.71,151.86
536777.89,7358879.76,151.87
536774.78,7358878.38,150.26
536775.00,7358878.87,150.94
536775.77,7358878.11,150.59
536775.93,7358878.67,151.04
536775.09,7358878.00,149.90
536775.80,7358877.69,150.15
536776.85,7358878.07,150.58
536776.89,7358878.56,151.02
536777.72,7358878.08,150.55
536777.85,7358878.48,150.90
536776.81,7358877.53,150.09
536777.84,7358877.39,150.17
536770.85,7358877.22,149.93
536771.31,7358876.64,150.04
536770.94,7358876.43,149.68
536771.64,7358875.94,149.95
536772.20,7358876.55,150.29
536772.46,7358875.75,149.88
536771.83,7358875.29,149.75
536777.74,7358876.75,149.77
536774.62,7358873.22,149.79
536778.48,7358876.03,149.51
536778.68,7358875.35,149.32
536779.21,7358874.88,149.47
536781.88,7358876.24,149.60
536778.30,7358874.47,148.43
536778.68,7358874.62,148.90
536779.48,7358874.14,149.32
536778.78,7358873.30,148.51
536778.92,7358872.89,148.53
536779.50,7358873.37,148.95
536780.35,7358873.75,149.52
536780.28,7358873.08,149.22
536782.40,7358875.94,149.60
536784.60,7358873.56,149.60
536785.32,7358872.57,149.36
536778.79,7358881.02,152.35
536779.03,7358879.29,151.40
536779.92,7358878.98,151.38
536779.00,7358880.13,152.15
536779.88,7358879.99,152.47
536779.37,7358879.66,151.78
536780.07,7358879.35,152.04
536780.80,7358878.67,151.49
536780.94,7358879.76,152.45
536781.89,7358879.60,152.50
536780.99,7358879.11,152.03
536781.94,7358878.96,152.14
536778.43,7358878.02,150.67
536778.78,7358878.41,150.93
536779.89,7358877.99,150.56
536779.87,7358878.48,150.89
536778.72,7358877.26,150.45
536779.21,7358877.49,150.70
536779.73,7358877.20,150.46
536780.72,7358877.80,150.64
536780.85,7358878.23,151.08
536781.99,7358877.62,150.68
536781.76,7358878.02,151.27
536780.86,7358877.32,150.45
536781.61,7358876.86,150.38
536782.24,7358877.26,151.05
536782.08,7358878.25,151.76
536782.88,7358880.04,152.57
536782.88,7358878.81,152.33
536783.95,7358878.66,152.52
536784.99,7358879.58,152.58
536786.06,7358879.59,152.61
536784.71,7358878.67,152.50
536785.56,7358878.44,152.63
536782.62,7358877.52,151.62
536782.54,7358876.53,150.54
536782.83,7358876.88,151.22
536783.62,7358876.67,151.34
536782.90,7358877.92,151.91
536783.81,7358877.86,152.15
536783.98,7358877.15,151.84
536784.49,7358876.42,151.59
536784.91,7358877.69,152.27
536785.89,7358877.47,152.47
536784.79,7358876.88,151.87
536785.59,7358876.65,152.03
536778.68,7358876.36,149.94
536779.62,7358876.08,150.36
536779.63,7358875.29,149.91
536780.30,7358875.68,150.44
536781.92,7358876.35,150.04
536780.53,7358874.81,150.31
536781.31,7358874.71,150.22
536779.85,7358874.44,149.75
536780.55,7358874.24,149.91
536781.13,7358874.25,149.98
536781.31,7358872.97,149.96
536782.75,7358876.07,150.20
536783.43,7358875.62,150.33
536783.82,7358876.01,150.91
536783.79,7358874.95,150.19
536784.61,7358876.04,151.36
536784.54,7358874.40,151.11
536784.40,7358873.83,150.21
536784.67,7358873.70,150.97
536785.07,7358873.29,151.44
536785.21,7358872.56,150.21
536785.27,7358872.64,151.19
536785.62,7358873.43,152.17
536785.66,7358872.56,151.89
